order_id,customer_id,amount,currency,status,created_at,updated_at
100270,C0036,19.9,USD,completed,2026-08-28T09:30:30+00:00,2026-08-28T12:08:30+00:00
100271,C0047,112.78,USD,cancelled,2026-08-28T09:07:30+00:00,2026-08-28T12:02:30+00:00
100272,C0056,98.43,USD,refunded,2026-08-28T10:09:30+00:00,2026-08-28T12:04:30+00:00
100273,C0047,49.34,USD,pending,2026-08-28T10:18:30+00:00,2026-08-28T12:20:30+00:00
100274,C0063,117.73,USD,pending,2026-08-28T11:02:30+00:00,2026-08-28T12:06:30+00:00
100275,C0041,84.52,USD,completed,2026-08-28T11:55:30+00:00,2026-08-28T12:20:30+00:00
100276,C0062,109.34,USD,pending,2026-08-28T09:57:30+00:00,2026-08-28T12:15:30+00:00
100277,C0059,48.09,USD,completed,2026-08-28T10:01:30+00:00,2026-08-28T12:08:30+00:00
100278,C0045,128.39,USD,completed,2026-08-28T10:24:30+00:00,2026-08-28T12:02:30+00:00
100279,C0014,26.75,USD,pending,2026-08-28T11:22:30+00:00,2026-08-28T12:14:30+00:00
100280,C0052,72.76,USD,completed,2026-08-28T11:05:30+00:00,2026-08-28T12:17:30+00:00
100281,C0074,133.97,USD,cancelled,2026-08-28T10:22:30+00:00,2026-08-28T12:10:30+00:00
100282,C0060,48.25,USD,completed,2026-08-28T09:38:30+00:00,2026-08-28T12:01:30+00:00
100283,C0001,73.63,USD,completed,2026-08-28T10:32:30+00:00,2026-08-28T12:13:30+00:00
100284,C0058,67.24,USD,cancelled,2026-08-28T11:34:30+00:00,2026-08-28T12:08:30+00:00
100285,C0033,50.76,USD,completed,2026-08-28T12:08:30+00:00,2026-08-28T12:12:30+00:00
100286,C0022,39.23,USD,pending,2026-08-28T10:19:30+00:00,2026-08-28T12:07:30+00:00
100287,C0036,33.88,USD,pending,2026-08-28T09:20:30+00:00,2026-08-28T12:01:30+00:00
100288,C0023,54.95,USD,refunded,2026-08-28T11:02:30+00:00,2026-08-28T12:00:30+00:00
100289,C0069,225.26,USD,completed,2026-08-28T12:16:30+00:00,2026-08-28T12:18:30+00:00
100290,C0062,47.25,USD,completed,2026-08-28T09:25:30+00:00,2026-08-28T12:17:30+00:00
100291,C0039,47.59,USD,cancelled,2026-08-28T09:19:30+00:00,2026-08-28T12:06:30+00:00
100292,C0074,111.45,USD,cancelled,2026-08-28T09:58:30+00:00,2026-08-28T12:15:30+00:00
100293,C0019,14.13,USD,completed,2026-08-28T11:46:30+00:00,2026-08-28T12:10:30+00:00
100294,C0009,32.74,USD,completed,2026-08-28T10:34:30+00:00,2026-08-28T12:18:30+00:00
100295,C0030,43.09,USD,completed,2026-08-28T10:39:30+00:00,2026-08-28T12:12:30+00:00
100296,C0007,62.61,USD,completed,2026-08-28T10:50:30+00:00,2026-08-28T12:14:30+00:00
100297,C0057,42.16,USD,completed,2026-08-28T09:50:30+00:00,2026-08-28T12:06:30+00:00
100298,C0048,49.28,USD,cancelled,2026-08-28T09:29:30+00:00,2026-08-28T12:01:30+00:00
100299,C0012,39.33,USD,completed,2026-08-28T10:47:30+00:00,2026-08-28T12:04:30+00:00
100300,C0004,44.05,USD,completed,2026-08-28T11:09:30+00:00,2026-08-28T12:15:30+00:00
100301,C0054,58.79,USD,cancelled,2026-08-28T09:40:30+00:00,2026-08-28T12:12:30+00:00
100302,C0028,29.17,USD,refunded,2026-08-28T09:04:30+00:00,2026-08-28T12:00:30+00:00
100303,C0030,151.95,USD,cancelled,2026-08-28T10:07:30+00:00,2026-08-28T12:04:30+00:00
100304,C0032,18.85,USD,completed,2026-08-28T12:12:30+00:00,2026-08-28T12:20:30+00:00
100305,C0049,92.99,USD,refunded,2026-08-28T10:12:30+00:00,2026-08-28T12:20:30+00:00
100306,C0073,91.28,USD,completed,2026-08-28T11:27:30+00:00,2026-08-28T12:14:30+00:00
100307,C0071,59.97,USD,completed,2026-08-28T11:06:30+00:00,2026-08-28T12:10:30+00:00
100308,C0046,83.67,USD,refunded,2026-08-28T11:24:30+00:00,2026-08-28T12:15:30+00:00
100309,C0056,25.36,USD,completed,2026-08-28T12:05:30+00:00,2026-08-28T12:12:30+00:00
100310,C0019,98.35,USD,completed,2026-08-28T10:08:30+00:00,2026-08-28T12:08:30+00:00
100311,C0039,61.83,USD,pending,2026-08-28T10:02:30+00:00,2026-08-28T12:15:30+00:00
100312,C0047,77.62,USD,completed,2026-08-28T10:46:30+00:00,2026-08-28T12:10:30+00:00
100313,C0051,96.1,USD,refunded,2026-08-28T10:31:30+00:00,2026-08-28T12:19:30+00:00
100314,C0011,86.5,USD,cancelled,2026-08-28T11:23:30+00:00,2026-08-28T12:21:30+00:00
100315,C0075,128.26,USD,pending,2026-08-28T10:41:30+00:00,2026-08-28T12:14:30+00:00
100316,C0002,75.04,USD,completed,2026-08-28T09:32:30+00:00,2026-08-28T12:01:30+00:00
100317,C0006,124.23,USD,refunded,2026-08-28T10:21:30+00:00,2026-08-28T12:04:30+00:00
100318,C0002,33.54,USD,completed,2026-08-28T10:01:30+00:00,2026-08-28T12:12:30+00:00
100319,C0050,103.33,USD,completed,2026-08-28T11:28:30+00:00,2026-08-28T12:07:30+00:00
100320,C0068,22.2,USD,cancelled,2026-08-28T09:59:30+00:00,2026-08-28T12:04:30+00:00
100321,C0007,42.17,USD,cancelled,2026-08-28T09:08:30+00:00,2026-08-28T12:00:30+00:00
100322,C0065,10.86,USD,completed,2026-08-28T11:00:30+00:00,2026-08-28T12:13:30+00:00
100323,C0059,56.33,USD,refunded,2026-08-28T09:43:30+00:00,2026-08-28T12:07:30+00:00
100324,C0012,143.01,USD,completed,2026-08-28T11:27:30+00:00,2026-08-28T12:11:30+00:00
100325,C0042,20.41,USD,completed,2026-08-28T10:20:30+00:00,2026-08-28T12:11:30+00:00
100326,C0056,37.01,USD,refunded,2026-08-28T11:32:30+00:00,2026-08-28T12:10:30+00:00
100327,C0008,44.11,USD,cancelled,2026-08-28T10:56:30+00:00,2026-08-28T12:18:30+00:00
100328,C0020,35.05,USD,completed,2026-08-28T09:21:30+00:00,2026-08-28T12:20:30+00:00
100329,C0030,132.34,USD,pending,2026-08-28T09:39:30+00:00,2026-08-28T12:02:30+00:00
100330,C0046,28.16,USD,pending,2026-08-28T10:09:30+00:00,2026-08-28T12:07:30+00:00
100331,C0013,202.37,USD,pending,2026-08-28T09:18:30+00:00,2026-08-28T12:18:30+00:00
100332,C0002,118.7,USD,cancelled,2026-08-28T09:44:30+00:00,2026-08-28T12:09:30+00:00
100333,C0001,48.62,USD,completed,2026-08-28T10:31:30+00:00,2026-08-28T12:17:30+00:00
100334,C0036,144.22,USD,pending,2026-08-28T09:15:30+00:00,2026-08-28T12:11:30+00:00
100335,C0029,67.93,USD,completed,2026-08-28T10:06:30+00:00,2026-08-28T12:11:30+00:00
100336,C0066,44.4,USD,cancelled,2026-08-28T12:08:30+00:00,2026-08-28T12:12:30+00:00
100337,C0030,60.02,USD,pending,2026-08-28T10:15:30+00:00,2026-08-28T12:03:30+00:00
100338,C0002,105.97,USD,refunded,2026-08-28T09:14:30+00:00,2026-08-28T12:12:30+00:00
100339,C0010,57.2,USD,completed,2026-08-28T10:51:30+00:00,2026-08-28T12:15:30+00:00
100340,C0050,51.68,USD,pending,2026-08-28T10:20:30+00:00,2026-08-28T12:03:30+00:00
100341,C0066,51.3,USD,pending,2026-08-28T09:35:30+00:00,2026-08-28T12:06:30+00:00
100342,C0016,36.32,USD,completed,2026-08-28T11:57:30+00:00,2026-08-28T12:01:30+00:00
100343,C0036,77.84,USD,pending,2026-08-28T11:47:30+00:00,2026-08-28T12:04:30+00:00
100344,C0068,61.76,USD,completed,2026-08-28T10:30:30+00:00,2026-08-28T12:06:30+00:00
100345,C0009,33.54,USD,completed,2026-08-28T11:42:30+00:00,2026-08-28T12:02:30+00:00
100346,C0057,46.05,USD,cancelled,2026-08-28T11:00:30+00:00,2026-08-28T12:19:30+00:00
100347,C0015,53.59,USD,completed,2026-08-28T09:33:30+00:00,2026-08-28T12:10:30+00:00
100348,C0061,25.47,USD,refunded,2026-08-28T09:48:30+00:00,2026-08-28T12:17:30+00:00
100349,C0035,65.88,USD,cancelled,2026-08-28T10:03:30+00:00,2026-08-28T12:08:30+00:00
100350,C0035,39.15,USD,pending,2026-08-28T11:21:30+00:00,2026-08-28T12:19:30+00:00
100351,C0041,79.2,USD,completed,2026-08-28T09:22:30+00:00,2026-08-28T12:03:30+00:00
100352,C0064,39.33,USD,completed,2026-08-28T10:02:30+00:00,2026-08-28T12:15:30+00:00
100353,C0027,66.71,USD,refunded,2026-08-28T12:13:30+00:00,2026-08-28T12:17:30+00:00
100354,C0074,54.63,USD,completed,2026-08-28T09:34:30+00:00,2026-08-28T12:20:30+00:00
100355,C0032,59.33,USD,refunded,2026-08-28T10:34:30+00:00,2026-08-28T12:03:30+00:00
100356,C0002,67.7,USD,pending,2026-08-28T11:39:30+00:00,2026-08-28T12:03:30+00:00
100357,C0061,107.17,USD,completed,2026-08-28T10:57:30+00:00,2026-08-28T12:01:30+00:00
100358,C0047,83.46,USD,cancelled,2026-08-28T09:15:30+00:00,2026-08-28T12:03:30+00:00
100359,C0004,47.07,USD,pending,2026-08-28T11:50:30+00:00,2026-08-28T12:09:30+00:00
100360,C0059,35.27,USD,refunded,2026-08-28T10:51:30+00:00,2026-08-28T12:16:30+00:00
100361,C0034,169.15,USD,cancelled,2026-08-28T09:54:30+00:00,2026-08-28T12:02:30+00:00
100362,C0016,48.72,USD,refunded,2026-08-28T09:20:30+00:00,2026-08-28T12:09:30+00:00
100363,C0005,45.74,USD,completed,2026-08-28T11:06:30+00:00,2026-08-28T12:04:30+00:00
100364,C0051,27.58,USD,completed,2026-08-28T09:53:30+00:00,2026-08-28T12:12:30+00:00
100365,C0046,47.17,USD,refunded,2026-08-28T11:23:30+00:00,2026-08-28T12:08:30+00:00
100366,C0009,20.06,USD,pending,2026-08-28T10:17:30+00:00,2026-08-28T12:07:30+00:00
100367,C0002,45.67,USD,cancelled,2026-08-28T11:32:30+00:00,2026-08-28T12:09:30+00:00
100368,C0044,73.12,USD,completed,2026-08-28T10:54:30+00:00,2026-08-28T12:06:30+00:00
100369,C0036,47.55,USD,completed,2026-08-28T11:59:30+00:00,2026-08-28T12:02:30+00:00
100370,C0065,184.66,USD,completed,2026-08-28T09:37:30+00:00,2026-08-28T12:14:30+00:00
100371,C0058,81.8,USD,refunded,2026-08-28T11:28:30+00:00,2026-08-28T12:00:30+00:00
100372,C0068,143.74,USD,completed,2026-08-28T11:08:30+00:00,2026-08-28T12:13:30+00:00
100373,C0031,32.41,USD,cancelled,2026-08-28T09:20:30+00:00,2026-08-28T12:17:30+00:00
100374,C0011,28.48,USD,completed,2026-08-28T11:42:30+00:00,2026-08-28T12:08:30+00:00
100375,C0073,30.93,USD,pending,2026-08-28T10:31:30+00:00,2026-08-28T12:05:30+00:00
100376,C0012,78.37,USD,refunded,2026-08-28T09:37:30+00:00,2026-08-28T12:02:30+00:00
100377,C0008,25.45,USD,pending,2026-08-28T09:53:30+00:00,2026-08-28T12:10:30+00:00
100378,C0053,66.42,USD,cancelled,2026-08-28T09:57:30+00:00,2026-08-28T12:18:30+00:00
100379,C0018,47.62,USD,completed,2026-08-28T10:25:30+00:00,2026-08-28T12:01:30+00:00
100380,C0036,102.53,USD,completed,2026-08-28T11:17:30+00:00,2026-08-28T12:15:30+00:00
100381,C0012,39.32,USD,completed,2026-08-28T10:07:30+00:00,2026-08-28T12:07:30+00:00
100382,C0056,44.24,USD,refunded,2026-08-28T10:39:30+00:00,2026-08-28T12:07:30+00:00
100383,C0016,96.76,USD,pending,2026-08-28T09:26:30+00:00,2026-08-28T12:00:30+00:00
100384,C0051,20.98,USD,completed,2026-08-28T11:22:30+00:00,2026-08-28T12:04:30+00:00
100385,C0050,72.59,USD,completed,2026-08-28T11:50:30+00:00,2026-08-28T12:11:30+00:00
100386,C0017,62.44,USD,completed,2026-08-28T10:33:30+00:00,2026-08-28T12:19:30+00:00
100387,C0033,47.0,USD,cancelled,2026-08-28T10:34:30+00:00,2026-08-28T12:07:30+00:00
100388,C0073,51.34,USD,completed,2026-08-28T12:05:30+00:00,2026-08-28T12:14:30+00:00
100389,C0034,104.41,USD,refunded,2026-08-28T11:49:30+00:00,2026-08-28T12:17:30+00:00
100390,C0007,103.83,USD,completed,2026-08-28T10:54:30+00:00,2026-08-28T12:18:30+00:00
100391,C0024,113.09,USD,completed,2026-08-28T09:22:30+00:00,2026-08-28T12:14:30+00:00
100392,C0030,112.11,USD,cancelled,2026-08-28T11:10:30+00:00,2026-08-28T12:19:30+00:00
100393,C0046,41.61,USD,completed,2026-08-28T09:49:30+00:00,2026-08-28T12:18:30+00:00
100394,C0056,87.49,USD,completed,2026-08-28T09:34:30+00:00,2026-08-28T12:15:30+00:00
100395,C0039,61.66,USD,completed,2026-08-28T11:43:30+00:00,2026-08-28T12:06:30+00:00
100396,C0042,194.1,USD,cancelled,2026-08-28T09:45:30+00:00,2026-08-28T12:13:30+00:00
100397,C0050,90.75,USD,cancelled,2026-08-28T09:35:30+00:00,2026-08-28T12:21:30+00:00
100398,C0003,69.73,USD,pending,2026-08-28T10:50:30+00:00,2026-08-28T12:11:30+00:00
100399,C0039,32.16,USD,pending,2026-08-28T10:04:30+00:00,2026-08-28T12:00:30+00:00
100400,C0056,79.59,USD,completed,2026-08-28T11:03:30+00:00,2026-08-28T12:01:30+00:00
100401,C0025,73.46,USD,completed,2026-08-28T11:03:30+00:00,2026-08-28T12:06:30+00:00
100402,C0034,52.77,USD,completed,2026-08-28T10:17:30+00:00,2026-08-28T12:11:30+00:00
100403,C0004,21.66,USD,completed,2026-08-28T10:40:30+00:00,2026-08-28T12:01:30+00:00
100404,C0020,60.4,USD,completed,2026-08-28T12:00:30+00:00,2026-08-28T12:20:30+00:00
100405,C0064,144.38,USD,completed,2026-08-28T10:51:30+00:00,2026-08-28T12:00:30+00:00
100406,C0040,57.8,USD,refunded,2026-08-28T09:28:30+00:00,2026-08-28T12:04:30+00:00
100407,C0058,60.4,USD,cancelled,2026-08-28T09:42:30+00:00,2026-08-28T12:02:30+00:00
100408,C0010,70.84,USD,completed,2026-08-28T11:54:30+00:00,2026-08-28T12:01:30+00:00
100409,C0004,101.95,USD,completed,2026-08-28T11:01:30+00:00,2026-08-28T12:16:30+00:00
100410,C0048,57.58,USD,refunded,2026-08-28T09:46:30+00:00,2026-08-28T12:19:30+00:00
100411,C0062,69.58,USD,cancelled,2026-08-28T09:35:30+00:00,2026-08-28T12:10:30+00:00
100412,C0075,16.36,USD,cancelled,2026-08-28T10:15:30+00:00,2026-08-28T12:19:30+00:00
100413,C0065,35.21,USD,cancelled,2026-08-28T11:17:30+00:00,2026-08-28T12:01:30+00:00
100414,C0067,26.06,USD,pending,2026-08-28T10:42:30+00:00,2026-08-28T12:15:30+00:00
100415,C0006,89.66,USD,completed,2026-08-28T11:59:30+00:00,2026-08-28T12:05:30+00:00
100416,C0059,49.47,USD,cancelled,2026-08-28T10:33:30+00:00,2026-08-28T12:07:30+00:00
100417,C0038,74.8,USD,completed,2026-08-28T10:30:30+00:00,2026-08-28T12:21:30+00:00
100418,C0052,14.24,USD,completed,2026-08-28T11:52:30+00:00,2026-08-28T12:01:30+00:00
100419,C0064,23.01,USD,completed,2026-08-28T10:18:30+00:00,2026-08-28T12:17:30+00:00
100420,C0026,51.02,USD,pending,2026-08-28T11:40:30+00:00,2026-08-28T12:05:30+00:00
100421,C0022,68.91,USD,completed,2026-08-28T11:02:30+00:00,2026-08-28T12:04:30+00:00
100422,C0064,145.33,USD,refunded,2026-08-28T09:37:30+00:00,2026-08-28T12:06:30+00:00
100423,C0050,100.9,USD,completed,2026-08-28T10:03:30+00:00,2026-08-28T12:00:30+00:00
100424,C0064,34.39,USD,pending,2026-08-28T09:36:30+00:00,2026-08-28T12:08:30+00:00
100425,C0071,28.22,USD,pending,2026-08-28T11:02:30+00:00,2026-08-28T12:19:30+00:00
100426,C0020,21.7,USD,refunded,2026-08-28T11:48:30+00:00,2026-08-28T12:13:30+00:00
100427,C0068,133.23,USD,cancelled,2026-08-28T11:04:30+00:00,2026-08-28T12:03:30+00:00
100428,C0008,86.66,USD,cancelled,2026-08-28T10:26:30+00:00,2026-08-28T12:13:30+00:00
100429,C0035,53.47,USD,refunded,2026-08-28T12:07:30+00:00,2026-08-28T12:19:30+00:00
100430,C0065,107.8,USD,completed,2026-08-28T10:56:30+00:00,2026-08-28T12:00:30+00:00
100431,C0023,65.57,USD,completed,2026-08-28T11:29:30+00:00,2026-08-28T12:07:30+00:00
100432,C0004,33.02,USD,completed,2026-08-28T10:10:30+00:00,2026-08-28T12:06:30+00:00
100433,C0028,148.01,USD,completed,2026-08-28T10:23:30+00:00,2026-08-28T12:12:30+00:00
100434,C0003,18.55,USD,completed,2026-08-28T09:39:30+00:00,2026-08-28T12:02:30+00:00
100435,C0075,88.5,USD,pending,2026-08-28T09:59:30+00:00,2026-08-28T12:06:30+00:00
100436,C0022,57.59,USD,cancelled,2026-08-28T11:20:30+00:00,2026-08-28T12:21:30+00:00
100437,C0010,38.86,USD,completed,2026-08-28T11:20:30+00:00,2026-08-28T12:08:30+00:00
100438,C0015,80.05,USD,completed,2026-08-28T11:32:30+00:00,2026-08-28T12:03:30+00:00
100439,C0025,30.21,USD,cancelled,2026-08-28T10:47:30+00:00,2026-08-28T12:18:30+00:00
100440,C0047,153.91,USD,completed,2026-08-28T09:21:30+00:00,2026-08-28T12:19:30+00:00
100441,C0054,55.74,USD,cancelled,2026-08-28T11:24:30+00:00,2026-08-28T12:08:30+00:00
100442,C0051,17.24,USD,completed,2026-08-28T09:46:30+00:00,2026-08-28T12:00:30+00:00
100443,C0016,43.91,USD,pending,2026-08-28T09:27:30+00:00,2026-08-28T12:15:30+00:00
100444,C0065,65.89,USD,cancelled,2026-08-28T12:01:30+00:00,2026-08-28T12:15:30+00:00
100445,C0050,40.76,USD,completed,2026-08-28T10:27:30+00:00,2026-08-28T12:02:30+00:00
100446,C0034,35.78,USD,completed,2026-08-28T11:56:30+00:00,2026-08-28T12:02:30+00:00
100447,C0059,48.03,USD,cancelled,2026-08-28T11:59:30+00:00,2026-08-28T12:15:30+00:00
100448,C0026,64.96,USD,pending,2026-08-28T09:28:30+00:00,2026-08-28T12:02:30+00:00
100449,C0037,100.47,USD,cancelled,2026-08-28T11:46:30+00:00,2026-08-28T12:21:30+00:00
100450,C0003,78.53,USD,completed,2026-08-28T11:54:30+00:00,2026-08-28T12:12:30+00:00
100451,C0027,75.42,USD,completed,2026-08-28T10:36:30+00:00,2026-08-28T12:19:30+00:00
100452,C0010,63.03,USD,completed,2026-08-28T10:04:30+00:00,2026-08-28T12:16:30+00:00
100453,C0031,110.7,USD,refunded,2026-08-28T11:01:30+00:00,2026-08-28T12:14:30+00:00
100454,C0067,69.82,USD,completed,2026-08-28T10:30:30+00:00,2026-08-28T12:01:30+00:00
100455,C0065,34.03,USD,pending,2026-08-28T10:41:30+00:00,2026-08-28T12:10:30+00:00
100456,C0052,129.76,USD,completed,2026-08-28T11:40:30+00:00,2026-08-28T12:05:30+00:00
100457,C0024,68.87,USD,completed,2026-08-28T09:29:30+00:00,2026-08-28T12:12:30+00:00
100458,C0069,44.84,USD,cancelled,2026-08-28T11:33:30+00:00,2026-08-28T12:14:30+00:00
100459,C0050,95.96,USD,completed,2026-08-28T10:09:30+00:00,2026-08-28T12:07:30+00:00
100460,C0052,80.87,USD,completed,2026-08-28T10:41:30+00:00,2026-08-28T12:10:30+00:00
100461,C0036,52.36,USD,completed,2026-08-28T12:00:30+00:00,2026-08-28T12:03:30+00:00
100462,C0067,28.15,USD,completed,2026-08-28T11:11:30+00:00,2026-08-28T12:13:30+00:00
100463,C0013,62.92,USD,completed,2026-08-28T10:56:30+00:00,2026-08-28T12:03:30+00:00
100464,C0033,55.12,USD,pending,2026-08-28T09:28:30+00:00,2026-08-28T12:04:30+00:00
100465,C0055,43.39,USD,pending,2026-08-28T10:15:30+00:00,2026-08-28T12:07:30+00:00
100466,C0057,41.99,USD,completed,2026-08-28T10:19:30+00:00,2026-08-28T12:11:30+00:00
100467,C0024,56.3,USD,pending,2026-08-28T11:48:30+00:00,2026-08-28T12:06:30+00:00
100468,C0003,64.6,USD,completed,2026-08-28T10:15:30+00:00,2026-08-28T12:11:30+00:00
100469,C0061,90.02,USD,cancelled,2026-08-28T09:18:30+00:00,2026-08-28T12:15:30+00:00
100470,C0022,55.01,USD,pending,2026-08-28T12:20:30+00:00,2026-08-28T12:21:30+00:00
100471,C0040,28.11,USD,pending,2026-08-28T12:02:30+00:00,2026-08-28T12:14:30+00:00
100472,C0029,45.0,USD,completed,2026-08-28T09:08:30+00:00,2026-08-28T12:03:30+00:00
100473,C0010,52.54,USD,refunded,2026-08-28T10:43:30+00:00,2026-08-28T12:00:30+00:00
100474,C0011,50.17,USD,cancelled,2026-08-28T10:16:30+00:00,2026-08-28T12:01:30+00:00
100475,C0009,36.63,USD,refunded,2026-08-28T10:45:30+00:00,2026-08-28T12:09:30+00:00
100476,C0032,148.09,USD,completed,2026-08-28T09:23:30+00:00,2026-08-28T12:12:30+00:00
100477,C0034,39.26,USD,completed,2026-08-28T11:15:30+00:00,2026-08-28T12:20:30+00:00
100478,C0061,23.67,USD,completed,2026-08-28T10:09:30+00:00,2026-08-28T12:10:30+00:00
100479,C0053,25.45,USD,pending,2026-08-28T09:31:30+00:00,2026-08-28T12:09:30+00:00
100480,C0048,66.18,USD,pending,2026-08-28T11:18:30+00:00,2026-08-28T12:16:30+00:00
100481,C0012,26.54,USD,cancelled,2026-08-28T10:11:30+00:00,2026-08-28T12:09:30+00:00
100482,C0017,60.94,USD,refunded,2026-08-28T11:53:30+00:00,2026-08-28T12:17:30+00:00
100483,C0016,57.71,USD,completed,2026-08-28T11:19:30+00:00,2026-08-28T12:13:30+00:00
100484,C0008,40.63,USD,completed,2026-08-28T10:36:30+00:00,2026-08-28T12:02:30+00:00
100485,C0027,47.38,USD,refunded,2026-08-28T09:53:30+00:00,2026-08-28T12:14:30+00:00
100486,C0048,76.76,USD,completed,2026-08-28T09:52:30+00:00,2026-08-28T12:17:30+00:00
100487,C0038,48.32,USD,pending,2026-08-28T11:36:30+00:00,2026-08-28T12:01:30+00:00
100488,C0025,65.73,USD,completed,2026-08-28T10:35:30+00:00,2026-08-28T12:06:30+00:00
100489,C0015,21.63,USD,cancelled,2026-08-28T10:50:30+00:00,2026-08-28T12:04:30+00:00
100490,C0053,115.65,USD,completed,2026-08-28T11:27:30+00:00,2026-08-28T12:14:30+00:00
100491,C0069,15.77,USD,completed,2026-08-28T10:47:30+00:00,2026-08-28T12:10:30+00:00
100492,C0061,129.35,USD,refunded,2026-08-28T10:16:30+00:00,2026-08-28T12:04:30+00:00
100493,C0009,99.84,USD,pending,2026-08-28T11:04:30+00:00,2026-08-28T12:15:30+00:00
100494,C0008,112.32,USD,completed,2026-08-28T11:45:30+00:00,2026-08-28T12:15:30+00:00
100495,C0016,46.97,USD,pending,2026-08-28T12:05:30+00:00,2026-08-28T12:10:30+00:00
100496,C0067,62.12,USD,completed,2026-08-28T11:15:30+00:00,2026-08-28T12:16:30+00:00
100497,C0071,28.34,USD,pending,2026-08-28T10:19:30+00:00,2026-08-28T12:12:30+00:00
100498,C0071,54.91,USD,completed,2026-08-28T11:50:30+00:00,2026-08-28T12:14:30+00:00
100499,C0027,43.94,USD,completed,2026-08-28T12:06:30+00:00,2026-08-28T12:11:30+00:00
100500,C0061,61.9,USD,completed,2026-08-28T11:18:30+00:00,2026-08-28T12:21:30+00:00
100501,C0068,54.61,USD,cancelled,2026-08-28T09:59:30+00:00,2026-08-28T12:05:30+00:00
100502,C0025,75.4,USD,refunded,2026-08-28T09:27:30+00:00,2026-08-28T12:15:30+00:00
100503,C0046,56.35,USD,completed,2026-08-28T11:39:30+00:00,2026-08-28T12:21:30+00:00
100504,C0055,93.64,USD,completed,2026-08-28T10:08:30+00:00,2026-08-28T12:15:30+00:00
100505,C0070,36.53,USD,completed,2026-08-28T10:38:30+00:00,2026-08-28T12:01:30+00:00
100506,C0006,77.91,USD,completed,2026-08-28T10:52:30+00:00,2026-08-28T12:01:30+00:00
100507,C0074,114.56,USD,refunded,2026-08-28T10:46:30+00:00,2026-08-28T12:04:30+00:00
100508,C0063,100.27,USD,completed,2026-08-28T11:50:30+00:00,2026-08-28T12:07:30+00:00
100509,C0073,49.37,USD,completed,2026-08-28T09:39:30+00:00,2026-08-28T12:11:30+00:00
100510,C0062,73.92,USD,refunded,2026-08-28T09:49:30+00:00,2026-08-28T12:18:30+00:00
100511,C0032,39.42,USD,completed,2026-08-28T11:41:30+00:00,2026-08-28T12:03:30+00:00
100512,C0044,65.01,USD,cancelled,2026-08-28T10:05:30+00:00,2026-08-28T12:04:30+00:00
100513,C0032,44.11,USD,completed,2026-08-28T09:51:30+00:00,2026-08-28T12:20:30+00:00
100514,C0002,45.08,USD,cancelled,2026-08-28T09:35:30+00:00,2026-08-28T12:04:30+00:00
100515,C0025,94.66,USD,refunded,2026-08-28T10:19:30+00:00,2026-08-28T12:05:30+00:00
100516,C0022,46.78,USD,completed,2026-08-28T10:49:30+00:00,2026-08-28T12:18:30+00:00
100517,C0004,142.91,USD,pending,2026-08-28T11:05:30+00:00,2026-08-28T12:20:30+00:00
100518,C0027,91.23,USD,cancelled,2026-08-28T10:47:30+00:00,2026-08-28T12:18:30+00:00
100519,C0021,28.2,USD,completed,2026-08-28T10:20:30+00:00,2026-08-28T12:11:30+00:00
100520,C0023,213.89,USD,cancelled,2026-08-28T11:44:30+00:00,2026-08-28T12:07:30+00:00
100521,C0027,50.07,USD,refunded,2026-08-28T10:28:30+00:00,2026-08-28T12:00:30+00:00
100522,C0072,34.65,USD,cancelled,2026-08-28T11:29:30+00:00,2026-08-28T12:15:30+00:00
100523,C0063,43.72,USD,pending,2026-08-28T09:33:30+00:00,2026-08-28T12:05:30+00:00
100524,C0003,45.68,USD,refunded,2026-08-28T11:50:30+00:00,2026-08-28T12:11:30+00:00
100525,C0057,53.38,USD,completed,2026-08-28T10:20:30+00:00,2026-08-28T12:15:30+00:00
100526,C0006,52.48,USD,refunded,2026-08-28T10:13:30+00:00,2026-08-28T12:04:30+00:00
100527,C0023,84.27,USD,cancelled,2026-08-28T09:41:30+00:00,2026-08-28T12:02:30+00:00
100528,C0037,69.57,USD,completed,2026-08-28T11:12:30+00:00,2026-08-28T12:13:30+00:00
100529,C0067,31.43,USD,completed,2026-08-28T11:13:30+00:00,2026-08-28T12:04:30+00:00
100530,C0004,31.75,USD,cancelled,2026-08-28T11:40:30+00:00,2026-08-28T12:09:30+00:00
100531,C0073,19.95,USD,completed,2026-08-28T11:26:30+00:00,2026-08-28T12:18:30+00:00
100532,C0027,93.25,USD,pending,2026-08-28T11:20:30+00:00,2026-08-28T12:02:30+00:00
100533,C0002,32.33,USD,completed,2026-08-28T10:57:30+00:00,2026-08-28T12:18:30+00:00
100534,C0067,60.45,USD,completed,2026-08-28T10:38:30+00:00,2026-08-28T12:19:30+00:00
100535,C0065,54.09,USD,pending,2026-08-28T10:54:30+00:00,2026-08-28T12:01:30+00:00
100536,C0068,35.0,USD,completed,2026-08-28T11:41:30+00:00,2026-08-28T12:01:30+00:00
100537,C0049,61.69,USD,cancelled,2026-08-28T10:16:30+00:00,2026-08-28T12:05:30+00:00
100538,C0065,47.89,USD,completed,2026-08-28T09:13:30+00:00,2026-08-28T12:11:30+00:00
100539,C0039,35.85,USD,completed,2026-08-28T10:14:30+00:00,2026-08-28T12:12:30+00:00
100540,C0025,75.24,USD,pending,2026-08-28T11:50:30+00:00,2026-08-28T12:10:30+00:00
