order_id,customer_id,amount,currency,status,created_at,updated_at
100281,C0074,133.97,USD,cancelled,2026-08-29T01:39:23+0000,2026-08-29T03:27:23+0000
100282,C0060,48.25,USD,completed,2026-08-29T00:55:23+0000,2026-08-29T03:18:23+0000
100283,C0001,73.63,USD,completed,2026-08-29T01:49:23+0000,2026-08-29T03:30:23+0000
100284,C0058,67.24,USD,cancelled,2026-08-29T02:51:23+0000,2026-08-29T03:25:23+0000
100285,C0033,50.76,USD,completed,2026-08-29T03:25:23+0000,2026-08-29T03:29:23+0000
100286,C0022,39.23,USD,pending,2026-08-29T01:36:23+0000,2026-08-29T03:24:23+0000
100287,C0036,33.88,USD,pending,2026-08-29T00:37:23+0000,2026-08-29T03:18:23+0000
100288,C0023,54.95,USD,refunded,2026-08-29T02:19:23+0000,2026-08-29T03:17:23+0000
100289,C0069,225.26,USD,completed,2026-08-29T03:33:23+0000,2026-08-29T03:35:23+0000
100290,C0062,47.25,USD,completed,2026-08-29T00:42:23+0000,2026-08-29T03:34:23+0000
100291,C0039,47.59,USD,cancelled,2026-08-29T00:36:23+0000,2026-08-29T03:23:23+0000
100292,C0074,111.45,USD,cancelled,2026-08-29T01:15:23+0000,2026-08-29T03:32:23+0000
100293,C0019,14.13,USD,completed,2026-08-29T03:03:23+0000,2026-08-29T03:27:23+0000
100294,C0009,32.74,USD,completed,2026-08-29T01:51:23+0000,2026-08-29T03:35:23+0000
100295,C0030,43.09,USD,completed,2026-08-29T01:56:23+0000,2026-08-29T03:29:23+0000
100296,C0007,62.61,USD,completed,2026-08-29T02:07:23+0000,2026-08-29T03:31:23+0000
100297,C0057,42.16,USD,completed,2026-08-29T01:07:23+0000,2026-08-29T03:23:23+0000
100298,C0048,49.28,USD,cancelled,2026-08-29T00:46:23+0000,2026-08-29T03:18:23+0000
100299,C0012,39.33,USD,completed,2026-08-29T02:04:23+0000,2026-08-29T03:21:23+0000
100300,C0004,44.05,USD,completed,2026-08-29T02:26:23+0000,2026-08-29T03:32:23+0000
100301,C0054,58.79,USD,cancelled,2026-08-29T00:57:23+0000,2026-08-29T03:29:23+0000
100302,C0028,29.17,USD,refunded,2026-08-29T00:21:23+0000,2026-08-29T03:17:23+0000
100303,C0030,151.95,USD,cancelled,2026-08-29T01:24:23+0000,2026-08-29T03:21:23+0000
100304,C0032,18.85,USD,completed,2026-08-29T03:29:23+0000,2026-08-29T03:37:23+0000
100305,C0049,92.99,USD,refunded,2026-08-29T01:29:23+0000,2026-08-29T03:37:23+0000
100306,C0073,91.28,USD,completed,2026-08-29T02:44:23+0000,2026-08-29T03:31:23+0000
100307,C0071,59.97,USD,completed,2026-08-29T02:23:23+0000,2026-08-29T03:27:23+0000
100308,C0046,83.67,USD,refunded,2026-08-29T02:41:23+0000,2026-08-29T03:32:23+0000
100309,C0056,25.36,USD,completed,2026-08-29T03:22:23+0000,2026-08-29T03:29:23+0000
100310,C0019,98.35,USD,completed,2026-08-29T01:25:23+0000,2026-08-29T03:25:23+0000
100311,C0039,61.83,USD,pending,2026-08-29T01:19:23+0000,2026-08-29T03:32:23+0000
100312,C0047,77.62,USD,completed,2026-08-29T02:03:23+0000,2026-08-29T03:27:23+0000
100313,C0051,96.1,USD,refunded,2026-08-29T01:48:23+0000,2026-08-29T03:36:23+0000
100314,C0011,86.5,USD,cancelled,2026-08-29T02:40:23+0000,2026-08-29T03:38:23+0000
100315,C0075,128.26,USD,pending,2026-08-29T01:58:23+0000,2026-08-29T03:31:23+0000
100316,C0002,75.04,USD,completed,2026-08-29T00:49:23+0000,2026-08-29T03:18:23+0000
100317,C0006,124.23,USD,refunded,2026-08-29T01:38:23+0000,2026-08-29T03:21:23+0000
100318,C0002,33.54,USD,completed,2026-08-29T01:18:23+0000,2026-08-29T03:29:23+0000
100319,C0050,103.33,USD,completed,2026-08-29T02:45:23+0000,2026-08-29T03:24:23+0000
100320,C0068,22.2,USD,cancelled,2026-08-29T01:16:23+0000,2026-08-29T03:21:23+0000
100321,C0007,42.17,USD,cancelled,2026-08-29T00:25:23+0000,2026-08-29T03:17:23+0000
100322,C0065,10.86,USD,completed,2026-08-29T02:17:23+0000,2026-08-29T03:30:23+0000
100323,C0059,56.33,USD,refunded,2026-08-29T01:00:23+0000,2026-08-29T03:24:23+0000
100324,C0012,143.01,USD,completed,2026-08-29T02:44:23+0000,2026-08-29T03:28:23+0000
100325,C0042,20.41,USD,completed,2026-08-29T01:37:23+0000,2026-08-29T03:28:23+0000
100326,C0056,37.01,USD,refunded,2026-08-29T02:49:23+0000,2026-08-29T03:27:23+0000
100327,C0008,44.11,USD,cancelled,2026-08-29T02:13:23+0000,2026-08-29T03:35:23+0000
100328,C0020,35.05,USD,completed,2026-08-29T00:38:23+0000,2026-08-29T03:37:23+0000
100329,C0030,132.34,USD,pending,2026-08-29T00:56:23+0000,2026-08-29T03:19:23+0000
100330,C0046,28.16,USD,pending,2026-08-29T01:26:23+0000,2026-08-29T03:24:23+0000
100331,C0013,202.37,USD,pending,2026-08-29T00:35:23+0000,2026-08-29T03:35:23+0000
100332,C0002,118.7,USD,cancelled,2026-08-29T01:01:23+0000,2026-08-29T03:26:23+0000
100333,C0001,48.62,USD,completed,2026-08-29T01:48:23+0000,2026-08-29T03:34:23+0000
100334,C0036,144.22,USD,pending,2026-08-29T00:32:23+0000,2026-08-29T03:28:23+0000
100335,C0029,67.93,USD,completed,2026-08-29T01:23:23+0000,2026-08-29T03:28:23+0000
100336,C0066,44.4,USD,cancelled,2026-08-29T03:25:23+0000,2026-08-29T03:29:23+0000
100337,C0030,60.02,USD,pending,2026-08-29T01:32:23+0000,2026-08-29T03:20:23+0000
100338,C0002,105.97,USD,refunded,2026-08-29T00:31:23+0000,2026-08-29T03:29:23+0000
100339,C0010,57.2,USD,completed,2026-08-29T02:08:23+0000,2026-08-29T03:32:23+0000
100340,C0050,51.68,USD,pending,2026-08-29T01:37:23+0000,2026-08-29T03:20:23+0000
100341,C0066,51.3,USD,pending,2026-08-29T00:52:23+0000,2026-08-29T03:23:23+0000
100342,C0016,36.32,USD,completed,2026-08-29T03:14:23+0000,2026-08-29T03:18:23+0000
100343,C0036,77.84,USD,pending,2026-08-29T03:04:23+0000,2026-08-29T03:21:23+0000
100344,C0068,61.76,USD,completed,2026-08-29T01:47:23+0000,2026-08-29T03:23:23+0000
100345,C0009,33.54,USD,completed,2026-08-29T02:59:23+0000,2026-08-29T03:19:23+0000
100346,C0057,46.05,USD,cancelled,2026-08-29T02:17:23+0000,2026-08-29T03:36:23+0000
100347,C0015,53.59,USD,completed,2026-08-29T00:50:23+0000,2026-08-29T03:27:23+0000
100348,C0061,25.47,USD,refunded,2026-08-29T01:05:23+0000,2026-08-29T03:34:23+0000
100349,C0035,65.88,USD,cancelled,2026-08-29T01:20:23+0000,2026-08-29T03:25:23+0000
100350,C0035,39.15,USD,pending,2026-08-29T02:38:23+0000,2026-08-29T03:36:23+0000
100351,C0041,79.2,USD,completed,2026-08-29T00:39:23+0000,2026-08-29T03:20:23+0000
100352,C0064,39.33,USD,completed,2026-08-29T01:19:23+0000,2026-08-29T03:32:23+0000
100353,C0027,66.71,USD,refunded,2026-08-29T03:30:23+0000,2026-08-29T03:34:23+0000
100354,C0074,54.63,USD,completed,2026-08-29T00:51:23+0000,2026-08-29T03:37:23+0000
100355,C0032,59.33,USD,refunded,2026-08-29T01:51:23+0000,2026-08-29T03:20:23+0000
100356,C0002,67.7,USD,pending,2026-08-29T02:56:23+0000,2026-08-29T03:20:23+0000
100357,C0061,107.17,USD,completed,2026-08-29T02:14:23+0000,2026-08-29T03:18:23+0000
100358,C0047,83.46,USD,cancelled,2026-08-29T00:32:23+0000,2026-08-29T03:20:23+0000
100359,C0004,47.07,USD,pending,2026-08-29T03:07:23+0000,2026-08-29T03:26:23+0000
100360,C0059,35.27,USD,refunded,2026-08-29T02:08:23+0000,2026-08-29T03:33:23+0000
100361,C0034,169.15,USD,cancelled,2026-08-29T01:11:23+0000,2026-08-29T03:19:23+0000
100362,C0016,48.72,USD,refunded,2026-08-29T00:37:23+0000,2026-08-29T03:26:23+0000
100363,C0005,45.74,USD,completed,2026-08-29T02:23:23+0000,2026-08-29T03:21:23+0000
100364,C0051,27.58,USD,completed,2026-08-29T01:10:23+0000,2026-08-29T03:29:23+0000
100365,C0046,47.17,USD,refunded,2026-08-29T02:40:23+0000,2026-08-29T03:25:23+0000
100366,C0009,20.06,USD,pending,2026-08-29T01:34:23+0000,2026-08-29T03:24:23+0000
100367,C0002,45.67,USD,cancelled,2026-08-29T02:49:23+0000,2026-08-29T03:26:23+0000
100368,C0044,73.12,USD,completed,2026-08-29T02:11:23+0000,2026-08-29T03:23:23+0000
100369,C0036,47.55,USD,completed,2026-08-29T03:16:23+0000,2026-08-29T03:19:23+0000
100370,C0065,184.66,USD,completed,2026-08-29T00:54:23+0000,2026-08-29T03:31:23+0000
100371,C0058,81.8,USD,refunded,2026-08-29T02:45:23+0000,2026-08-29T03:17:23+0000
100372,C0068,143.74,USD,completed,2026-08-29T02:25:23+0000,2026-08-29T03:30:23+0000
100373,C0031,32.41,USD,cancelled,2026-08-29T00:37:23+0000,2026-08-29T03:34:23+0000
100374,C0011,28.48,USD,completed,2026-08-29T02:59:23+0000,2026-08-29T03:25:23+0000
100375,C0073,30.93,USD,pending,2026-08-29T01:48:23+0000,2026-08-29T03:22:23+0000
100376,C0012,78.37,USD,refunded,2026-08-29T00:54:23+0000,2026-08-29T03:19:23+0000
100377,C0008,25.45,USD,pending,2026-08-29T01:10:23+0000,2026-08-29T03:27:23+0000
100378,C0053,66.42,USD,cancelled,2026-08-29T01:14:23+0000,2026-08-29T03:35:23+0000
100379,C0018,47.62,USD,completed,2026-08-29T01:42:23+0000,2026-08-29T03:18:23+0000
100380,C0036,102.53,USD,completed,2026-08-29T02:34:23+0000,2026-08-29T03:32:23+0000
100381,C0012,39.32,USD,completed,2026-08-29T01:24:23+0000,2026-08-29T03:24:23+0000
100382,C0056,44.24,USD,refunded,2026-08-29T01:56:23+0000,2026-08-29T03:24:23+0000
100383,C0016,96.76,USD,pending,2026-08-29T00:43:23+0000,2026-08-29T03:17:23+0000
100384,C0051,20.98,USD,completed,2026-08-29T02:39:23+0000,2026-08-29T03:21:23+0000
100385,C0050,72.59,USD,completed,2026-08-29T03:07:23+0000,2026-08-29T03:28:23+0000
100386,C0017,62.44,USD,completed,2026-08-29T01:50:23+0000,2026-08-29T03:36:23+0000
100387,C0033,47.0,USD,cancelled,2026-08-29T01:51:23+0000,2026-08-29T03:24:23+0000
100388,C0073,51.34,USD,completed,2026-08-29T03:22:23+0000,2026-08-29T03:31:23+0000
100389,C0034,104.41,USD,refunded,2026-08-29T03:06:23+0000,2026-08-29T03:34:23+0000
100390,C0007,103.83,USD,completed,2026-08-29T02:11:23+0000,2026-08-29T03:35:23+0000
100391,C0024,113.09,USD,completed,2026-08-29T00:39:23+0000,2026-08-29T03:31:23+0000
100392,C0030,112.11,USD,cancelled,2026-08-29T02:27:23+0000,2026-08-29T03:36:23+0000
100393,C0046,41.61,USD,completed,2026-08-29T01:06:23+0000,2026-08-29T03:35:23+0000
100394,C0056,87.49,USD,completed,2026-08-29T00:51:23+0000,2026-08-29T03:32:23+0000
100395,C0039,61.66,USD,completed,2026-08-29T03:00:23+0000,2026-08-29T03:23:23+0000
100396,C0042,194.1,USD,cancelled,2026-08-29T01:02:23+0000,2026-08-29T03:30:23+0000
100397,C0050,90.75,USD,cancelled,2026-08-29T00:52:23+0000,2026-08-29T03:38:23+0000
100398,C0003,69.73,USD,pending,2026-08-29T02:07:23+0000,2026-08-29T03:28:23+0000
100399,C0039,32.16,USD,pending,2026-08-29T01:21:23+0000,2026-08-29T03:17:23+0000
100400,C0056,79.59,USD,completed,2026-08-29T02:20:23+0000,2026-08-29T03:18:23+0000
100401,C0025,73.46,USD,completed,2026-08-29T02:20:23+0000,2026-08-29T03:23:23+0000
100402,C0034,52.77,USD,completed,2026-08-29T01:34:23+0000,2026-08-29T03:28:23+0000
100403,C0004,21.66,USD,completed,2026-08-29T01:57:23+0000,2026-08-29T03:18:23+0000
100404,C0020,60.4,USD,completed,2026-08-29T03:17:23+0000,2026-08-29T03:37:23+0000
100405,C0064,144.38,USD,completed,2026-08-29T02:08:23+0000,2026-08-29T03:17:23+0000
100406,C0040,57.8,USD,refunded,2026-08-29T00:45:23+0000,2026-08-29T03:21:23+0000
100407,C0058,60.4,USD,cancelled,2026-08-29T00:59:23+0000,2026-08-29T03:19:23+0000
100408,C0010,70.84,USD,completed,2026-08-29T03:11:23+0000,2026-08-29T03:18:23+0000
100409,C0004,101.95,USD,completed,2026-08-29T02:18:23+0000,2026-08-29T03:33:23+0000
100410,C0048,57.58,USD,refunded,2026-08-29T01:03:23+0000,2026-08-29T03:36:23+0000
100411,C0062,69.58,USD,cancelled,2026-08-29T00:52:23+0000,2026-08-29T03:27:23+0000
100412,C0075,16.36,USD,cancelled,2026-08-29T01:32:23+0000,2026-08-29T03:36:23+0000
100413,C0065,35.21,USD,cancelled,2026-08-29T02:34:23+0000,2026-08-29T03:18:23+0000
100414,C0067,26.06,USD,pending,2026-08-29T01:59:23+0000,2026-08-29T03:32:23+0000
100415,C0006,89.66,USD,completed,2026-08-29T03:16:23+0000,2026-08-29T03:22:23+0000
100416,C0059,49.47,USD,cancelled,2026-08-29T01:50:23+0000,2026-08-29T03:24:23+0000
100417,C0038,74.8,USD,completed,2026-08-29T01:47:23+0000,2026-08-29T03:38:23+0000
100418,C0052,14.24,USD,completed,2026-08-29T03:09:23+0000,2026-08-29T03:18:23+0000
100419,C0064,23.01,USD,completed,2026-08-29T01:35:23+0000,2026-08-29T03:34:23+0000
100420,C0026,51.02,USD,pending,2026-08-29T02:57:23+0000,2026-08-29T03:22:23+0000
100421,C0022,68.91,USD,completed,2026-08-29T02:19:23+0000,2026-08-29T03:21:23+0000
100422,C0064,145.33,USD,refunded,2026-08-29T00:54:23+0000,2026-08-29T03:23:23+0000
100423,C0050,100.9,USD,completed,2026-08-29T01:20:23+0000,2026-08-29T03:17:23+0000
100424,C0064,34.39,USD,pending,2026-08-29T00:53:23+0000,2026-08-29T03:25:23+0000
100425,C0071,28.22,USD,pending,2026-08-29T02:19:23+0000,2026-08-29T03:36:23+0000
100426,C0020,21.7,USD,refunded,2026-08-29T03:05:23+0000,2026-08-29T03:30:23+0000
100427,C0068,133.23,USD,cancelled,2026-08-29T02:21:23+0000,2026-08-29T03:20:23+0000
100428,C0008,86.66,USD,cancelled,2026-08-29T01:43:23+0000,2026-08-29T03:30:23+0000
100429,C0035,53.47,USD,refunded,2026-08-29T03:24:23+0000,2026-08-29T03:36:23+0000
100430,C0065,107.8,USD,completed,2026-08-29T02:13:23+0000,2026-08-29T03:17:23+0000
100431,C0023,65.57,USD,completed,2026-08-29T02:46:23+0000,2026-08-29T03:24:23+0000
100432,C0004,33.02,USD,completed,2026-08-29T01:27:23+0000,2026-08-29T03:23:23+0000
100433,C0028,148.01,USD,completed,2026-08-29T01:40:23+0000,2026-08-29T03:29:23+0000
100434,C0003,18.55,USD,completed,2026-08-29T00:56:23+0000,2026-08-29T03:19:23+0000
100435,C0075,88.5,USD,pending,2026-08-29T01:16:23+0000,2026-08-29T03:23:23+0000
100436,C0022,57.59,USD,cancelled,2026-08-29T02:37:23+0000,2026-08-29T03:38:23+0000
100437,C0010,38.86,USD,completed,2026-08-29T02:37:23+0000,2026-08-29T03:25:23+0000
100438,C0015,80.05,USD,completed,2026-08-29T02:49:23+0000,2026-08-29T03:20:23+0000
100439,C0025,30.21,USD,cancelled,2026-08-29T02:04:23+0000,2026-08-29T03:35:23+0000
100440,C0047,153.91,USD,completed,2026-08-29T00:38:23+0000,2026-08-29T03:36:23+0000
100441,C0054,55.74,USD,cancelled,2026-08-29T02:41:23+0000,2026-08-29T03:25:23+0000
100442,C0051,17.24,USD,completed,2026-08-29T01:03:23+0000,2026-08-29T03:17:23+0000
100443,C0016,43.91,USD,pending,2026-08-29T00:44:23+0000,2026-08-29T03:32:23+0000
100444,C0065,65.89,USD,cancelled,2026-08-29T03:18:23+0000,2026-08-29T03:32:23+0000
100445,C0050,40.76,USD,completed,2026-08-29T01:44:23+0000,2026-08-29T03:19:23+0000
100446,C0034,35.78,USD,completed,2026-08-29T03:13:23+0000,2026-08-29T03:19:23+0000
100447,C0059,48.03,USD,cancelled,2026-08-29T03:16:23+0000,2026-08-29T03:32:23+0000
100448,C0026,64.96,USD,pending,2026-08-29T00:45:23+0000,2026-08-29T03:19:23+0000
100449,C0037,100.47,USD,cancelled,2026-08-29T03:03:23+0000,2026-08-29T03:38:23+0000
100450,C0003,78.53,USD,completed,2026-08-29T03:11:23+0000,2026-08-29T03:29:23+0000
100451,C0027,75.42,USD,completed,2026-08-29T01:53:23+0000,2026-08-29T03:36:23+0000
100452,C0010,63.03,USD,completed,2026-08-29T01:21:23+0000,2026-08-29T03:33:23+0000
100453,C0031,110.7,USD,refunded,2026-08-29T02:18:23+0000,2026-08-29T03:31:23+0000
100454,C0067,69.82,USD,completed,2026-08-29T01:47:23+0000,2026-08-29T03:18:23+0000
100455,C0065,34.03,USD,pending,2026-08-29T01:58:23+0000,2026-08-29T03:27:23+0000
100456,C0052,129.76,USD,completed,2026-08-29T02:57:23+0000,2026-08-29T03:22:23+0000
100457,C0024,68.87,USD,completed,2026-08-29T00:46:23+0000,2026-08-29T03:29:23+0000
100458,C0069,44.84,USD,cancelled,2026-08-29T02:50:23+0000,2026-08-29T03:31:23+0000
100459,C0050,95.96,USD,completed,2026-08-29T01:26:23+0000,2026-08-29T03:24:23+0000
100460,C0052,80.87,USD,completed,2026-08-29T01:58:23+0000,2026-08-29T03:27:23+0000
100461,C0036,52.36,USD,completed,2026-08-29T03:17:23+0000,2026-08-29T03:20:23+0000
100462,C0067,28.15,USD,completed,2026-08-29T02:28:23+0000,2026-08-29T03:30:23+0000
100463,C0013,62.92,USD,completed,2026-08-29T02:13:23+0000,2026-08-29T03:20:23+0000
100464,C0033,55.12,USD,pending,2026-08-29T00:45:23+0000,2026-08-29T03:21:23+0000
100465,C0055,43.39,USD,pending,2026-08-29T01:32:23+0000,2026-08-29T03:24:23+0000
100466,C0057,41.99,USD,completed,2026-08-29T01:36:23+0000,2026-08-29T03:28:23+0000
100467,C0024,56.3,USD,pending,2026-08-29T03:05:23+0000,2026-08-29T03:23:23+0000
100468,C0003,64.6,USD,completed,2026-08-29T01:32:23+0000,2026-08-29T03:28:23+0000
100469,C0061,90.02,USD,cancelled,2026-08-29T00:35:23+0000,2026-08-29T03:32:23+0000
100470,C0022,55.01,USD,pending,2026-08-29T03:37:23+0000,2026-08-29T03:38:23+0000
100471,C0040,28.11,USD,pending,2026-08-29T03:19:23+0000,2026-08-29T03:31:23+0000
100472,C0029,45.0,USD,completed,2026-08-29T00:25:23+0000,2026-08-29T03:20:23+0000
100473,C0010,52.54,USD,refunded,2026-08-29T02:00:23+0000,2026-08-29T03:17:23+0000
100474,C0011,50.17,USD,cancelled,2026-08-29T01:33:23+0000,2026-08-29T03:18:23+0000
100475,C0009,36.63,USD,refunded,2026-08-29T02:02:23+0000,2026-08-29T03:26:23+0000
100476,C0032,148.09,USD,completed,2026-08-29T00:40:23+0000,2026-08-29T03:29:23+0000
100477,C0034,39.26,USD,completed,2026-08-29T02:32:23+0000,2026-08-29T03:37:23+0000
100478,C0061,23.67,USD,completed,2026-08-29T01:26:23+0000,2026-08-29T03:27:23+0000
100479,C0053,25.45,USD,pending,2026-08-29T00:48:23+0000,2026-08-29T03:26:23+0000
100480,C0048,66.18,USD,pending,2026-08-29T02:35:23+0000,2026-08-29T03:33:23+0000
100481,C0012,26.54,USD,cancelled,2026-08-29T01:28:23+0000,2026-08-29T03:26:23+0000
100482,C0017,60.94,USD,refunded,2026-08-29T03:10:23+0000,2026-08-29T03:34:23+0000
100483,C0016,57.71,USD,completed,2026-08-29T02:36:23+0000,2026-08-29T03:30:23+0000
100484,C0008,40.63,USD,completed,2026-08-29T01:53:23+0000,2026-08-29T03:19:23+0000
100485,C0027,47.38,USD,refunded,2026-08-29T01:10:23+0000,2026-08-29T03:31:23+0000
100486,C0048,76.76,USD,completed,2026-08-29T01:09:23+0000,2026-08-29T03:34:23+0000
100487,C0038,48.32,USD,pending,2026-08-29T02:53:23+0000,2026-08-29T03:18:23+0000
100488,C0025,65.73,USD,completed,2026-08-29T01:52:23+0000,2026-08-29T03:23:23+0000
100489,C0015,21.63,USD,cancelled,2026-08-29T02:07:23+0000,2026-08-29T03:21:23+0000
100490,C0053,115.65,USD,completed,2026-08-29T02:44:23+0000,2026-08-29T03:31:23+0000
100491,C0069,15.77,USD,completed,2026-08-29T02:04:23+0000,2026-08-29T03:27:23+0000
100492,C0061,129.35,USD,refunded,2026-08-29T01:33:23+0000,2026-08-29T03:21:23+0000
100493,C0009,99.84,USD,pending,2026-08-29T02:21:23+0000,2026-08-29T03:32:23+0000
100494,C0008,112.32,USD,completed,2026-08-29T03:02:23+0000,2026-08-29T03:32:23+0000
100495,C0016,46.97,USD,pending,2026-08-29T03:22:23+0000,2026-08-29T03:27:23+0000
100496,C0067,62.12,USD,completed,2026-08-29T02:32:23+0000,2026-08-29T03:33:23+0000
100497,C0071,28.34,USD,pending,2026-08-29T01:36:23+0000,2026-08-29T03:29:23+0000
100498,C0071,54.91,USD,completed,2026-08-29T03:07:23+0000,2026-08-29T03:31:23+0000
100499,C0027,43.94,USD,completed,2026-08-29T03:23:23+0000,2026-08-29T03:28:23+0000
100500,C0061,61.9,USD,completed,2026-08-29T02:35:23+0000,2026-08-29T03:38:23+0000
100501,C0068,54.61,USD,cancelled,2026-08-29T01:16:23+0000,2026-08-29T03:22:23+0000
100502,C0025,75.4,USD,refunded,2026-08-29T00:44:23+0000,2026-08-29T03:32:23+0000
100503,C0046,56.35,USD,completed,2026-08-29T02:56:23+0000,2026-08-29T03:38:23+0000
100504,C0055,93.64,USD,completed,2026-08-29T01:25:23+0000,2026-08-29T03:32:23+0000
100505,C0070,36.53,USD,completed,2026-08-29T01:55:23+0000,2026-08-29T03:18:23+0000
100506,C0006,77.91,USD,completed,2026-08-29T02:09:23+0000,2026-08-29T03:18:23+0000
100507,C0074,114.56,USD,refunded,2026-08-29T02:03:23+0000,2026-08-29T03:21:23+0000
100508,C0063,100.27,USD,completed,2026-08-29T03:07:23+0000,2026-08-29T03:24:23+0000
100509,C0073,49.37,USD,completed,2026-08-29T00:56:23+0000,2026-08-29T03:28:23+0000
100510,C0062,73.92,USD,refunded,2026-08-29T01:06:23+0000,2026-08-29T03:35:23+0000
100511,C0032,39.42,USD,completed,2026-08-29T02:58:23+0000,2026-08-29T03:20:23+0000
100512,C0044,65.01,USD,cancelled,2026-08-29T01:22:23+0000,2026-08-29T03:21:23+0000
100513,C0032,44.11,USD,completed,2026-08-29T01:08:23+0000,2026-08-29T03:37:23+0000
100514,C0002,45.08,USD,cancelled,2026-08-29T00:52:23+0000,2026-08-29T03:21:23+0000
100515,C0025,94.66,USD,refunded,2026-08-29T01:36:23+0000,2026-08-29T03:22:23+0000
100516,C0022,46.78,USD,completed,2026-08-29T02:06:23+0000,2026-08-29T03:35:23+0000
100517,C0004,142.91,USD,pending,2026-08-29T02:22:23+0000,2026-08-29T03:37:23+0000
100518,C0027,91.23,USD,cancelled,2026-08-29T02:04:23+0000,2026-08-29T03:35:23+0000
100519,C0021,28.2,USD,completed,2026-08-29T01:37:23+0000,2026-08-29T03:28:23+0000
100520,C0023,213.89,USD,cancelled,2026-08-29T03:01:23+0000,2026-08-29T03:24:23+0000
100521,C0027,50.07,USD,refunded,2026-08-29T01:45:23+0000,2026-08-29T03:17:23+0000
100522,C0072,34.65,USD,cancelled,2026-08-29T02:46:23+0000,2026-08-29T03:32:23+0000
100523,C0063,43.72,USD,pending,2026-08-29T00:50:23+0000,2026-08-29T03:22:23+0000
100524,C0003,45.68,USD,refunded,2026-08-29T03:07:23+0000,2026-08-29T03:28:23+0000
100525,C0057,53.38,USD,completed,2026-08-29T01:37:23+0000,2026-08-29T03:32:23+0000
100526,C0006,52.48,USD,refunded,2026-08-29T01:30:23+0000,2026-08-29T03:21:23+0000
100527,C0023,84.27,USD,cancelled,2026-08-29T00:58:23+0000,2026-08-29T03:19:23+0000
100528,C0037,69.57,USD,completed,2026-08-29T02:29:23+0000,2026-08-29T03:30:23+0000
100529,C0067,31.43,USD,completed,2026-08-29T02:30:23+0000,2026-08-29T03:21:23+0000
100530,C0004,31.75,USD,cancelled,2026-08-29T02:57:23+0000,2026-08-29T03:26:23+0000
100531,C0073,19.95,USD,completed,2026-08-29T02:43:23+0000,2026-08-29T03:35:23+0000
100532,C0027,93.25,USD,pending,2026-08-29T02:37:23+0000,2026-08-29T03:19:23+0000
100533,C0002,32.33,USD,completed,2026-08-29T02:14:23+0000,2026-08-29T03:35:23+0000
100534,C0067,60.45,USD,completed,2026-08-29T01:55:23+0000,2026-08-29T03:36:23+0000
100535,C0065,54.09,USD,pending,2026-08-29T02:11:23+0000,2026-08-29T03:18:23+0000
100536,C0068,35.0,USD,completed,2026-08-29T02:58:23+0000,2026-08-29T03:18:23+0000
100537,C0049,61.69,USD,cancelled,2026-08-29T01:33:23+0000,2026-08-29T03:22:23+0000
100538,C0065,47.89,USD,completed,2026-08-29T00:30:23+0000,2026-08-29T03:28:23+0000
100539,C0039,35.85,USD,completed,2026-08-29T01:31:23+0000,2026-08-29T03:29:23+0000
100540,C0025,75.24,USD,pending,2026-08-29T03:07:23+0000,2026-08-29T03:27:23+0000
100541,C0010,37.3,USD,completed,2026-08-29T01:42:23+0000,2026-08-29T03:25:23+0000
100542,C0059,58.55,USD,completed,2026-08-29T02:23:23+0000,2026-08-29T03:18:23+0000
100543,C0002,72.17,USD,completed,2026-08-29T00:59:23+0000,2026-08-29T03:23:23+0000
100544,C0036,138.67,USD,completed,2026-08-29T02:33:23+0000,2026-08-29T03:29:23+0000
100545,C0071,51.78,USD,refunded,2026-08-29T00:34:23+0000,2026-08-29T03:20:23+0000
100546,C0029,48.03,USD,completed,2026-08-29T00:43:23+0000,2026-08-29T03:21:23+0000
100547,C0041,62.15,USD,completed,2026-08-29T03:02:23+0000,2026-08-29T03:37:23+0000
100548,C0039,30.95,USD,completed,2026-08-29T03:17:23+0000,2026-08-29T03:18:23+0000
100549,C0055,104.13,USD,completed,2026-08-29T02:04:23+0000,2026-08-29T03:30:23+0000
100550,C0060,46.58,USD,completed,2026-08-29T01:24:23+0000,2026-08-29T03:21:23+0000
100551,C0029,45.31,USD,completed,2026-08-29T01:18:23+0000,2026-08-29T03:17:23+0000
100552,C0062,72.93,USD,completed,2026-08-29T03:08:23+0000,2026-08-29T03:18:23+0000
100553,C0043,26.46,USD,completed,2026-08-29T03:19:23+0000,2026-08-29T03:29:23+0000
100554,C0074,31.11,USD,completed,2026-08-29T02:08:23+0000,2026-08-29T03:21:23+0000
100555,C0064,76.68,USD,completed,2026-08-29T02:10:23+0000,2026-08-29T03:28:23+0000
100556,C0066,142.77,USD,pending,2026-08-29T03:28:23+0000,2026-08-29T03:33:23+0000
100557,C0032,18.96,USD,refunded,2026-08-29T02:50:23+0000,2026-08-29T03:23:23+0000
100558,C0005,59.08,USD,refunded,2026-08-29T02:55:23+0000,2026-08-29T03:19:23+0000
100559,C0004,106.93,USD,cancelled,2026-08-29T01:46:23+0000,2026-08-29T03:21:23+0000
100560,C0072,50.17,USD,completed,2026-08-29T01:57:23+0000,2026-08-29T03:36:23+0000
100561,C0055,52.23,USD,completed,2026-08-29T00:36:23+0000,2026-08-29T03:30:23+0000
100562,C0048,100.0,USD,pending,2026-08-29T03:26:23+0000,2026-08-29T03:29:23+0000
